"TID","ID"
"TID_EVENT_SUGGESTION_TITLE","Pilih acara ini?"
"TID_EVENT_SUGGESTION_DESC","Ingin bermain acara ini?"
"TID_EVENT_SUGGESTION_YES","YA"
"TID_EVENT_SUGGESTION_NO","TIDAK"
"TID_CHAT_LETSPLAY_ITEM","Ayo main"
"TID_CHAT_SWAP_BRAWLER_ITEM","Saran jagoan untuk <NAME>:"
"TID_CHAT_SWAP_BRAWLER_ITEM_YOU","Saran jagoan untukmu:"
"TID_MAINTENANCE_DEEP_LINKS_NOT_AVAILABLE","Tidak tersedia selama pemeliharaan"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","Memperbarui ke versi terkini"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","Game sedang diperbarui ke versi terkini. Silakan kembali sesaat lagi!"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","Oke"
"TID_CONTEXT_MENU_PROFILE","PROFIL"
"TID_CONTEXT_MENU_SPECTATE","TONTON"
"TID_CONTEXT_MENU_KICK","TENDANG KELUAR"
"TID_CONTEXT_MENU_SWAP","GANTI TIM"
"TID_CONTEXT_MENU_REMOVE","HAPUS"
"TID_CONTEXT_MENU_JOIN","GABUNG KE TIM"
"TID_CONTEXT_MENU_INVITE","UNDANG KE TIM"
"TID_CONTEXT_MENU_REPORT","LAPORKAN"
"TID_CONTEXT_MENU_SUGGEST_BRAWLER","SARANKAN JAGOAN"
"TID_CONTEXT_MENU_SUGGEST_STAR_POWER","SARANKAN\nKEKUATAN BINTANG"
"TID_CONTEXT_MENU_CLAN_PROMOTE","PROMOSIKAN"
"TID_CONTEXT_MENU_CLAN_DEMOTE","DEMOSIKAN"
"TID_CONTEXT_MENU_CLAN_KICK","TENDANG KELUAR"
"TID_TEAM_CHAT_TAB_MESSAGE","OBROLAN"
"TID_TEAM_CHAT_TAB_LOG","LOG"
"TID_TEAM_CHAT_TAB_SAY","KATAKAN..."
"TID_TEAM_CHAT_TAB_CHAT","OBROLAN"
"TID_BUTTON_NAVI_FRIENDS","TEMAN"
"TID_BUTTON_NAVI_CLAN","GENG"
"TID_CLAN_POPUP_TITLE","GENG"
"TID_CLAN_POPUP_TAB_CHAT","OBROLAN"
"TID_BUTTON_SCID","SUPERCELL ID"
"TID_BUTTON_NAVI_CHAT","OBROLAN"
"TID_GAME_MODE_16","RAMPAS HADIAH"
"TID_GAME_MODE_16_DESC","Rampas hadiah dari tim lawan dan bawa ke basismu! Laga berakhir saat waktu habis atau salah satu tim berhasil merampas dua hadiah."
"TID_CTF_INTRO_TEXT","Rampas dua hadiah untuk menang!"
"TID_TEAM_CHAT_NOT_AVAILABLE_NO_TEAM","Buat tim untuk mengobrol dan bermain dengan teman!"
"TID_CTF_2","Garis Tepi"
"TID_HINT_CTF_STEAL_GIFT","Rampas hadiah dari tim lawan!"
"TID_HINT_CTF_BRING_GIFT_BACK","Bawa hadiah kembali ke basismu!"
"TID_CTF_GOAL","<name>\nmerebut hadiah!"
"TID_IAP_XMAS_19_GENERIC","SELAMAT LIBURAN JAGOAN"
"TID_IAP_XMAS_19_GENERIC_2","INILAH MUSIM YANG DINANTI"
"TID_IAP_NEW_YEAR_20","SELAMAT TAHUN BARU"
"TID_IAP_COINPACK_GENERIC","KOIN, KOIN, KOIN"
"TID_GOLDRUSH_35","Waktu Habis"
"TID_GOLDRUSH_36","Dek Hijau"
"TID_GOLDRUSH_37","Pusaran Badai"
"TID_GOLDRUSH_38","Petualangan Menakjubkan"
"TID_GOLDRUSH_39","Saling Silang"
"TID_GOLDRUSH_40","Rampasan Terakhir"
"TID_GOLDRUSH_41","Perbukitan Terjal"
"TID_GOLDRUSH_42","Rangka Kuat"
"TID_GOLDRUSH_43","Ruang Kosong"
"TID_GOLDRUSH_44","Kerang Usang"
"TID_GOLDRUSH_45","Kejutan Rahasia"
"TID_BANKHEIST_19","Hujan Bom"
"TID_BANKHEIST_20","Cincin Tornado"
"TID_BANKHEIST_21","Semua Untuk Satu"
"TID_BANKHEIST_22","Baku Tembak"
"TID_BANKHEIST_23","Teluk Bandit"
"TID_BANKHEIST_24","Lautan Bergelora"
"TID_BANKHEIST_25","Untung Besar"
"TID_BANKHEIST_26","Perampokan Cerdik"
"TID_WANTED_18","Pusaran Ombak"
"TID_WANTED_19","Sandi Semafor"
"TID_WANTED_20","Daratan Ahoy"
"TID_WANTED_21","Reaksi Berantai"
"TID_WANTED_22","Fatamorgana"
"TID_WANTED_23","Bahaya Serius"
"TID_WANTED_24","Dampak Ringan"
"TID_WANTED_25","Ancaman Meriam"
"TID_WANTED_26","Jalan Keluar"
"TID_BATTLE_ROYALE_34","Pusat Keamanan"
"TID_BATTLE_ROYALE_35","Ngarai Melingkar"
"TID_BATTLE_ROYALE_36","Pesta Kaktus"
"TID_BATTLE_ROYALE_37","Titik Kelemahan"
"TID_BATTLE_ROYALE_38","Perburuan Harta"
"TID_BATTLE_ROYALE_39","Pindah Haluan"
"TID_BATTLE_ROYALE_40","Bongkahan Batu"
"TID_BATTLE_ROYALE_41","Sudut Pandang"
"TID_BATTLE_ROYALE_42","Hantaman Balistik"
"TID_BATTLE_ROYALE_43","Benteng Kokoh"
"TID_RICO_CLASSIC_SKIN","RICO KOBOI"
"TID_RICO_CLASSIC_SKIN_SHOP","RICO\nKOBOI"
"TID_RICO_BETA_SKIN","RICOCHET"
"TID_RICO_BETA_SKIN_SHOP","RICOCHET"
"TID_COLT_CORSAIR_SKIN","COLT PEROMPAK"
"TID_COLT_CORSAIR_SKIN_SHOP","COLT\nPEROMPAK"
"TID_CARL_CAPTAIN_SKIN","KAPTEN CARL"
"TID_CARL_CAPTAIN_SKIN_SHOP","KAPTEN\nCARL"
"TID_POCO_PIRATE_SKIN","POCO BAJAK LAUT"
"TID_POCO_PIRATE_SKIN_SHOP","POCO\nBAJAK LAUT"
"TID_BEA_LADYBUG_SKIN","BEA KEPIK"
"TID_BEA_LADYBUG_SKIN_SHOP","BEA\nKEPIK"
"TID_MAX_BLUE_SKIN","MAX TURBO"
"TID_MAX_BLUE_SKIN_SHOP","MAX\nTURBO"
"TID_CTF_3","Hadiah Berharga"
"TID_CTF_4","Penjarahan Liburan"
"TID_CTF_5","Liburan Meriah"
"TID_CTF_6","Kaus Kaki Natal"
"TID_CTF_7","Peri Usil"
"TID_CTF_8","Hadiah Terbaik"
"TID_CTF_GOAL_MATCH_OVER","<name>\nmerebut hadiah!\n\nLaga berakhir"
"TID_STAT_DAMAGE_PER_DRONE","Kerusakan per lebah"
"TID_GOLDRUSH_46","Dua Ribu Danau"
"TID_EVENT_MODIFIER_11","BADAI SAMUDRA"
"TID_EVENT_MODIFIER_DESC_11","Badai yang mengguncang kapal akan mempercepat atau menghambat pergerakan tergantung pada arahnya!"
"TID_QUICK_MESSAGE_ASK_BRAWLER_SPLIT","Aku pilih jagoan mana?"
"TID_QUICK_MESSAGE_ASK_MODE_SPLIT","Kita main laga apa?"
"TID_DRILLER","JACKY"
"TID_GAME_MODE_17","Zona Panas"
"TID_KING_OF_HILL_1","Satu Zona"
"TID_KING_OF_HILL_2","Dua Zona"
"TID_GAME_MODE_17_DESC","Kuasai Zona Panas untuk menang! Raih poin dengan berada dalam zona dan menghentikan lawan yang ingin masuk ke dalamnya. Tim pertama yang mencapai 20 poin akan memenangkan laga! Jika waktu habis, tim dengan poin terbanyak akan menang."
"TID_KING_OF_HILL_INTRO_TEXT","Kuasai zona!"
"TID_IAP_LNY2020","IMLEK JAGOAN"
"TID_IAP_TGS2020","PENAWARAN"
"TID_IAP_VD2020","SELAMAT HARI VALENTINE!"
"TID_IAP_MAR2020","SAMBUT BULAN MARET!"
"TID_SPAWNER_DUDE_SHORT_DESC","PENEMBAK JITU"
"TID_SPAWNER_DUDE_DESC","Mr. C adalah si portir galak! Dengan gusar dia akan melemparkan koper-koper ke lawan yang membuatnya sebal. Saat diperlukan, kekuatan super miliknya akan memanggil portir robot untuk membantunya."
"TID_SPAWNER_DUDE_WEAPON","Awas Koper!"
"TID_SPAWNER_DUDE_WEAPON_DESC","Mr. C melemparkan koper berat sambil menggerutu. Jika mengenai halangan atau lawan, koper akan memantul lalu mendarat dengan memberikan kerusakan area."
"TID_SPAWNER_DUDE_ULTI","Serbuan Portir!"
"TID_SPAWNER_DUDE_ULTI_DESC","Mr. C akan mengerahkan markas untuk kawan-kawan robotnya. Robot-robot kepala penguin ini telah diprogram untuk menyerang lawan (dan juga tamu yang membuat onar)."
"TID_SPEC_ABI_SPAWNER_DUDE_1","Koper Penuh"
"TID_SPEC_ABI_SPAWNER_DUDE_1_DESC","Saat dilemparkan, koper Mr. C yang terisi penuh akan memantul dan memberikan kerusakan area meski tidak mengenai lawan atau halangan."
"TID_SPEC_ABI_SPAWNER_DUDE_2","Kaleng Kuat"
"TID_SPEC_ABI_SPAWNER_DUDE_2_DESC","Markas portir robot kini memiliki <c00cc00><VALUE1></c> kesehatan ekstra."
"TID_HINT_GET_TO_ZONE","Masuki zona!"
"TID_HERO_INFO_TITLE","STATISTIK JAGOAN"
"TID_HERO_UPGRADE_TITLE","TINGKATKAN JAGOAN?"
"TID_HERO_INFO_HERO_SPEED","Kecepatan Gerakan"
"TID_HERO_INFO_SPEED_0","SANGAT LAMBAT"
"TID_HERO_INFO_SPEED_1","LAMBAT"
"TID_HERO_INFO_SPEED_2","NORMAL"
"TID_HERO_INFO_SPEED_3","CEPAT"
"TID_HERO_INFO_SPEED_4","SANGAT CEPAT"
"TID_HERO_INFO_ATTACK_SPEED","Kecepatan Isi Ulang"
"TID_HERO_INFO_ATTACK_RANGE","Jangkauan"
"TID_HERO_INFO_ATTACK_DAMAGE","Kerusakan"
"TID_HERO_INFO_RANGE_0","PENDEK"
"TID_HERO_INFO_RANGE_1","NORMAL"
"TID_HERO_INFO_RANGE_2","JAUH"
"TID_HERO_INFO_RANGE_3","SANGAT JAUH"
"TID_HERO_INFO_HEALTH","Kesehatan"
"TID_HERO_INFO_ATTACK_TYPE","Tipe"
"TID_HERO_INFO_HEAL","Penyembuhan"
"TID_PROTECT_SCORE_ZONE","Cegah lawan memasuki zona!"
"TID_8BIT_VIRUS_SKIN","8-BIT VIRUS"
"TID_8BIT_VIRUS_SKIN_SHOP","8-BIT\nVIRUS"
"TID_TARA_STREET_NINJA_SKIN","TARA NINJA KEREN"
"TID_TARA_STREET_NINJA_SKIN_SHOP","TARA\nNINJA KEREN"
"TID_BIBI_GAMER_SKIN","BIBI PAHLAWAN"
"TID_BIBI_GAMER_SKIN_SHOP","BIBI\nPAHLAWAN"
"TID_PIPER_CUPID_SKIN","PIPER CUPID"
"TID_PIPER_CUPID_SKIN_SHOP","PIPER\nCUPID"
"TID_NITA_KOALA_SKIN","NITA KOALA"
"TID_NITA_KOALA_SKIN_SHOP","NITA\nKOALA"
"TID_MRP_AGENT_SKIN","AGEN C"
"TID_MRP_AGENT_SKIN_SHOP","AGEN C"
"TID_HERO_INFO_ATTACK_DAMAGE_MULTIPLIER","<AMMO> x <DAMAGE>"
"TID_HERO_INFO_DURATION","Durasi"
"TID_HERO_INFO_DAMAGE_REDUCTION","Pengurangan Kerusakan"
"TID_SPAWN_BUILDING_HEALTH","Kesehatan Basis"
"TID_PORTER_HEALTH","Kesehatan Portir"
"TID_PORTER_DAMAGE","Kerusakan Portir"
"TID_KING_OF_HILL_3","Kuil Bom"
"TID_KING_OF_HILL_4","Laga Kabur"
"TID_KING_OF_HILL_5","Konsol Rusak"
"TID_KING_OF_HILL_6","Siasat Emas"
"TID_KING_OF_HILL_7","Jagoan Jalanan 2"
"TID_KING_OF_HILL_8","Primo Kong Jr."
"TID_KING_OF_HILL_9","Lubang Koin"
"TID_KING_OF_HILL_10","Laga Tinju Super"
"TID_KING_OF_HILL_11","Skor Tertinggi"
"TID_KING_OF_HILL_12","Rampas Koin"
"TID_KING_OF_HILL_13","Game Over"
"TID_KING_OF_HILL_14","Kode Curang"
"TID_KING_OF_HILL_15","Jagoan Marmer"
"TID_BALL_26","Sandal Jepit"
"TID_BALL_27","Tendangan Salto"
"TID_BALL_28","Bata Bertumpuk"
"TID_BALL_29","Laga Persahabatan"
"TID_HERO_INFO_MEDIUM","MENENGAH"
"TID_HERO_INFO_AVERAGE","SEDANG"
"TID_HERO_UPGRADE_TITLE_LEVEL","TINGKATKAN KE LEVEL KEKUATAN <LVL>?"
"TID_DOUBLE_POINTS","Poin Ganda!"
"TID_HERO_INFO_UTILITY_LABEL","SPESIALIS"
"TID_HERO_INFO_VERSATILITY_LABEL","SERBAGUNA"
"TID_HERO_INFO_OFFENSE_LABEL","MENYERANG"
"TID_HERO_INFO_DEFENSE_LABEL","BERTAHAN"
"TID_UNDERTAKER_HAT_SKIN_SHOP","MORTIS\nTOPI TINGGI"
"TID_BARLEY_WIZARD_SKIN_SHOP","BARLEY\nPENYIHIR"
"TID_SHOTGUN_STAR_SKIN_SHOP","SHELLY\nBINTANG"
"TID_QUICK_MESSAGE_ONE_MOMENT","Tunggu sebentar"
"TID_QUICK_MESSAGE_ASK_STAR_TOKEN_HELP","Bisa bantu meraih Token Bintang?"
"TID_HERO_SORTING_LATEST","Jagoan Terbaru"
"TID_IAP_BUNDLE_OFFER","Penawaran Spesial"
"TID_WALLY","SPROUT"
"TID_SETTINGS_FIND_FRIENDS","MAIN DENGAN TEMAN"
"TID_KAKAO_ACCOUNT_BIND_INFO_TITLE","Sambungkan ke KakaoTalk"
"TID_KAKAO_ACCOUNT_BIND_INFO","Dengan menyambungkan akun ke KakaoTalk, kamu bisa melihat akun Brawl Stars milik teman KakaoTalk di Daftar Teman. Mereka juga bisa melihat akun Brawl Stars milikmu, melihat saat kamu online, dan mengundangmu bermain. Sambungkan sekarang?"
"TID_HERO_SCREEN_ITEM","GADGET"
"TID_HERO_SCREEN_STAR_POWER","KEKUATAN BINTANG"
"TID_TYPE_AGE_GATE_EXT_URL_TITLE","PERHATIAN"
"TID_TYPE_AGE_GATE_EXT_URL_TEXT","Kamu akan diarahkan ke laman di luar Brawl Stars"
"TID_NOTIFICATION_CC_STARTED","TANTANGAN KEJUARAAN telah dimulai!"
"TID_NOTIFICATION_CC_ENDING","TANTANGAN KEJUARAAN segera berakhir. Masih ada kesempatan untuk menaklukkannya!"
"TID_NOTIFICATION_PSG_STARTED","PSG CUP telah dimulai! Selesaikan tantangan untuk meraih kostum gratis!"
"TID_NOTIFICATION_PSG_ENDING","PSG CUP akan segera berakhir. Masih ada waktu untuk memenangkannya!"
"TID_NOTIFICATION_COIN_RUSH","Ada peta baru di mode REBUT PERMATA! Ayo raih hadiah baru!"
"TID_NOTIFICATION_ATTACK_DEFEND","Mode PENJARAHAN tersedia! Saatnya untuk memenangkan Hadiah baru!"
"TID_NOTIFICATION_BOUNTY_HUNTER","Mode BURONAN tersedia! Saatnya untuk memenangkan Hadiah baru!"
"TID_NOTIFICATION_LASER_BALL","Ada peta baru di mode BOLA JAGOAN! Saatnya untuk memenangkan Hadiah baru!"
"TID_NOTIFICATION_BATTLE_ROYAL","Ada peta baru di mode SHOWDOWN! Jadilah Jagoan terakhir yang bertahan!"
"TID_NOTIFICATION_BOSS","Mode LAGA BERBURU telah dibuka! Hadiah keren menantimu!"
"TID_NOTIFICATION_COOP","Mode PERANG ROBOT telah dimulai! Kalahkan robot dan menangkan hadiah!"
"TID_NOTIFICATION_RAID_BOSS","Mode PERTARUNGAN BOS kembali hadir! Mampukah kamu memenangkannya?"
"TID_NOTIFICATION_ROBO_WARS","Mode PENGEPUNGAN tersedia! Saatnya untuk memenangkan Hadiah baru!"
"TID_NOTIFICATION_BOSS_RACE","Ada peta baru di mode ADU SERANGAN! Saatnya untuk memenangkan Hadiah baru!"
"TID_NOTIFICATION_LONE_STAR","Ada peta baru di mode BINTANG LAGA! Saatnya untuk memenangkan Hadiah baru!"
"TID_NOTIFICATION_CTF","Ada peta baru di mode RAMPAS HADIAH! Saatnya untuk memenangkan Hadiah baru!"
"TID_NOTIFICATION_KING_OF_HILL","Ada peta baru di mode ZONA PANAS! Saatnya untuk memenangkan Hadiah baru!"
"TID_NOTIFICATION_MULTIPLE_MODES","<PARAM> peta baru telah dibuka! Ayo main dan menangkan Token Bintang!"
"TID_FREE_BOX_AVAILABLE_0","Hadiah gratis menantimu!"
"TID_FREE_BOX_AVAILABLE_1","Klaim hadiah gratis sekarang!"
"TID_FREE_BOX_AVAILABLE_2","Klaim hadiah gratis sebelum hilang!"
"TID_FREE_BOX_AVAILABLE_3","Hadiah gratis menantimu!"
"TID_FREE_BOX_AVAILABLE_4","Ambil hadiah gratis sekarang!"
"TID_SEASON_ENDED_NOTI","Musim berakhir! Hadiah musim telah menantimu."
"TID_KEY_BAR_FULL","<PARAM> Token tersedia. Saatnya berlaga!"
"TID_COME_BACK_NOTIFICATION_SMALL","Mau berlaga lagi?"
"TID_COME_BACK_NOTIFICATION_MEDIUM","Mau berlaga lagi?"
"TID_COME_BACK_NOTIFICATION_LARGE","Mau berlaga lagi?"
"TID_POWER_PLAY_NOTIFICATION","Mode <PARAM> terbuka di ARENA BINTANG!"
"TID_NOTIFICATION_NEW_BRAWLER","<PARAM> telah tiba! Ayo tengok sekarang!"
"TID_NOTIFICATION_DOUBLE_TOKENS_STARTED","Acara TOKEN GANDA telah dimulai!"
"TID_NOTIFICATION_DOUBLE_COINS_STARTED","Acara HUJAN KOIN telah dimulai! Raih Koin dengan berlaga!"
"TID_A_OUT_OF_B","<VALUE_A>/<VALUE_B>"
"TID_ENTER_AGE_PROMPT","Berapa umurmu"
"TID_ENTER_AGE_CONTINUE","KONFIRMASI"
"TID_ENTER_AGE_GAMEPLAY","Hal ini tidak akan memengaruhi alur permainan"
"TID_ENTER_AGE_TIP","Geser untuk menentukan usia."
"TID_ENTER_AGE_WARNING","Mohon konfirmasi umur sebelum melanjutkan!"
"TID_ENTER_AGE_TITLE","Selamat datang di Brawl Stars!"
"TID_ENTER_AGE_LEGAL","Dengan mengetuk KONFIRMASI, artinya kamu menyetujui <TOS> dan <PP>"
"TID_OVER_100","99+"
"TID_CHALLENGE_WON_TITLE","TANTANGAN DIMENANGKAN!"
"TID_CHALLENGE_REWARD_CLAIM","KLAIM"
"TID_BUTTON_INVITE_SNS","UNDANGAN TIM"
"TID_OFFLINE_FRIENDS","UNDANG TEMAN OFFLINE"
"TID_BATTLE_END_CHALLENGE_WIN_LABEL","TANTANGAN DIMENANGKAN!"
"TID_BATTLE_END_PSG_CHALLENGE_WIN_INFO","Selamat! Kamu telah memenangkan PSG CUP dan menjadi Juara Bola Jagoan sejati!"
"TID_PSG_TEASER_TITLE","Segera Dimulai!"
"TID_PSG_TEASER_INFO","Bersiaplah untuk PSG CUP!\n\nMenangkan laga Bola Jagoan <WIN>x untuk meraih Kostum Shelly PSG gratis! Main dengan teman atau gunakan fitur \qMencari Tim\q untuk meningkatkan kesempatan menang.\n\nTantangan hanya akan berlangsung selama <DURATION> jam, jadi manfaatkan dengan cermat!"
"TID_ACCESSORY_BLOCKED_DEAD","Gadget tidak bisa dipakai saat tumbang!"
"TID_ACCESSORY_BLOCKED_NO_USES_LEFT","Gadget habis!"
"TID_ACCESSORY_BLOCKED_COOLDOWN","Gadget belum siap digunakan!"
"TID_ACCESSORY_BLOCKED_CARRYING_ITEM","Gadget tidak bisa dipakai saat membawa barang!"
"TID_ACCESSORY_BLOCKED_TARGET_MISSING","Tidak ada target!"
"TID_ACCESSORY_BLOCKED_TARGET_TOO_FAR","Target terlalu jauh!"
"TID_ACCESSORY_BLOCKED_NO_AMMO","Peluru tidak cukup!"
"TID_ACCESSORY_BLOCKED_HOLDING_BRAWL_BALL","Tidak bisa diaktifkan saat menggiring bola!"
"TID_ACCESSORY_BLOCKED_MISSING_TURRET","Tidak bisa diaktifkan tanpa turet!"
"TID_ACCESSORY_BLOCKED_TURRET_TOO_FAR","Turet terlalu jauh!"
"TID_ACCESSORY_BLOCKED_MISSING_BEAR","Tidak bisa diaktifkan tanpa beruang!"
"TID_ACCESSORY_BLOCKED_BEAR_TOO_FAR","Beruang terlalu jauh!"
"TID_ACCESSORY_BLOCKED_NO_ENEMY_IN_RANGE","Tidak ada lawan dalam jangkauan!"
"TID_ACCESSORY_BLOCKED_BUSH_TOO_FAR","Tidak ada semak dalam jangkauan!"
"TID_ACCESSORY_BLOCKED_NO_PORTERS_IN_RANGE","Tidak ada portir dalam jangkauan!"
"TID_ACCESSORY_BLOCKED_FULL_HEALTH","Kesehatan sudah penuh!"
"TID_WALLY_SHORT_DESC","PENDUKUNG"
"TID_WALLY_DESC","Sprout adalah model prototipe penabur benih S33-DR yang diciptakan untuk menanam tanaman. Dengan tangki yang besar, Sprout tak perlu takut kehabisan benih!"
"TID_WALLY_WEAPON","BOM BENIH"
"TID_WALLY_WEAPON_DESC","Sprout melontarkan bola benih tanaman yang akan memantul sebelum mekar dengan ledakan! Bola ini akan langsung meledak saat mengenai lawan."
"TID_WALLY_ULTI","PAGAR TANAMAN"
"TID_WALLY_ULTI_DESC","Sprout mengerahkan pagar tanaman hijau yang kecil namun efektif untuk melindungi rekan jagoan dan menghalau lawan!"
"TID_SPEC_ABI_WALLY_1","Ledakan Berbunga"
"TID_SPEC_ABI_WALLY_1_DESC","Bom benih yang tidak mengenai lawan akan meledak dengan radius lebih besar."
"TID_SPEC_ABI_WALLY_2","FOTOSINTESIS"
"TID_SPEC_ABI_WALLY_2_DESC","Saat berada dalam semak, Sprout akan melindungi diri dengan mengaktifkan perisai yang meredam segala serangan."
"TID_DRILLER_SHORT_DESC","KELAS BERAT"
"TID_DRILLER_DESC","Penuh energi dan tak bisa diam, Jacky akan menghantamkan bor aspal miliknya ke tanah untuk memberi kerusakan pada siapa pun yang terlalu dekat! Kekuatan Super miliknya akan menarik lawan terdekat untuk bertemu dengan bor aspal kesayangan Jacky."
"TID_DRILLER_WEAPON","PEMBELAH BUMI"
"TID_DRILLER_WEAPON_DESC","Jacky melompat naik ke bor aspal miliknya dan menggunakannya seperti tongkat lompat. Semua lawan yang terlalu dekat dengannya akan terpental!"
"TID_DRILLER_ULTI","AWAS LUBANG!"
"TID_DRILLER_ULTI_DESC","Lawan akan terperosok ke lubang yang Jacky gali lalu Bor Aspal kesayangannya akan menyapa mereka! Saat menggunakan kekuatan Super, separuh kerusakan dari lawan akan diredam."
"TID_SPEC_ABI_DRILLER_1","TIMBAL BALIK"
"TID_SPEC_ABI_DRILLER_1_DESC","Jacky berbaik hati mengembalikan <c00cc00><VALUE1></c>% dari kerusakan yang dia terima kepada lawan yang berada di dekatnya."
"TID_SPEC_ABI_DRILLER_2","TOPI KERAS"
"TID_SPEC_ABI_DRILLER_2_DESC","Berkat bahan yang kuat, Topi Keras kesayangan Jacky mengurangi kerusakan yang dia terima sebesar <c00cc00><VALUE1></c>%."
"TID_ACCESSORY_GROW_BUSH_DESC","Rosa memupuk tanah di sekitarnya, lalu semak tumbuh seketika untuk memberikan perlindungan."
"TID_ACCESSORY_CROW_SHIELD_DESC","Crow mendapat perisai yang meredam <c00cc00><VALUE1>%</c> dari kerusakan yang diterima selama <c00cc00><VALUE2></c> detik."
"TID_ACCESSORY_WALLY_HEAL_DESC","Sprout akan mengonsumsi semak untuk memulihkan kesehatannya sebanyak <c00cc00><VALUE1></c>."
"TID_ACCESSORY_ROCKET_JUMP_DESC","Brock menembakkan roket ke dataran tempatnya berpijak dan memberikan <c00cc00><VALUE1></c> kerusakan pada lawan di sekitar."
"TID_ACCESSORY_RICO_SHOOT_AROUND_DESC","Rico menembakkan badai peluru memantul ke semua arah."
"TID_ACCESSORY_CACTUS_SHOOT_AROUND_DESC","Spike akan menembakkan <c00cc00><VALUE1></c> hujan duri ke segala arah dengan <c00cc00><VALUE2></c> kerusakan untuk tiap jarum."
"TID_ACCESSORY_ARTILLERY_DESTROY_PET_DESC","Saking dahsyatnya, ledakan dari meriam Penny bisa meruntuhkan tembok dan memberi <c00cc00><VALUE1></c> kerusakan pada lawan di dekatnya."
"TID_ACCESSORY_PET_SLAM_DESC","Nita akan memerintahkan beruang kesayangannya untuk memukul bumi hingga mengejutkan lawan."
"TID_ACCESSORY_BARKEEP_SLOW_DESC","Barley menjatuhkan ramuan lengket yang genangannya akan melambatkan gerakan lawan yang menginjaknya."
"TID_ACCESSORY_JESSIE_SLOW_DESC","Jessie memicu gelombang kejut dari turet miliknya dan lawan yang berada dalam jangkauan akan melambat."
"TID_ACCESSORY_GENE_PUSH_DESC","Semua lawan di dekat Gene akan terpental mundur seketika. Kesehatan Gene juga pulih sebesar <c00cc00><VALUE1></c>."
"TID_ACCESSORY_TICK_DASH_DESC","Tick akan melesat menjauhi lawan terdekat sembari meninggalkan ranjau."
"TID_ACCESSORY_MAX_DASH_DESC","Max melesat menyusul lawan terdekat. Selagi melesat, dia akan kebal terhadap semua kerusakan dari lawan."
"TID_ACCESSORY_SHELLY_DASH_DESC","Shelly akan menerjang dengan bantuan kait dan tali."
"TID_ACCESSORY_DRILLER_SPEED_BOOST_DESC","Jacky mendapat lonjakan energi dan bergerak <c00cc00><VALUE1>%</c> lebih cepat selama <c00cc00><VALUE2></c> detik."
"TID_ACCESSORY_TOWER_BURST_HEAL_DESC","Turet Pam memancarkan gelombang penyembuh yang memulihkan <c00cc00><VALUE1></c> kesehatan bagi dirinya serta rekan terdekat."
"TID_ACCESSORY_TNT_SPIN_DESC","Dynamike berputar cepat sambil melemparkan beberapa batang dinamit ke segala arah. Tiap dinamit memberikan <c00cc00><VALUE1></c> kerusakan bagi lawan."
"TID_ACCESSORY_TELEPORT_TO_PET_DESC","8-Bit berteleportasi ke Peningkat Kerusakan miliknya yang setelah itu akan hancur."
"TID_ACCESSORY_BARREL_SPIN_DESC","Darryl berputar dan menembakkan berondongan peluru ke segala arah."
"TID_ACCESSORY_FRANK_CC_IMMUNITY_DESC","Frank akan pulih dari kelumpuhan dan menjadi kebal terhadap serangan kejut, perlambatan, dan hantaman mundur untuk sesaat."
"TID_ACCESSORY_CARL_TRAIL_DESC","Lawan akan menerima <c00cc00><VALUE1></c> kerusakan per detik dari batu panas yang dijatuhkan Carl di balik keretanya."
"TID_ACCESSORY_BOW_TOTEM_DESC","Bo akan mengeluarkan totem keramat yang bisa mengisi ulang kekuatan Super miliknya serta rekan Jagoan yang berada dalam jangkauan."
"TID_ACCESSORY_PRIMO_GRAB_DESC","Dengan otot lengan yang kekar, El Primo akan mencengkeram dan melemparkan lawan terdekat semudah membalik telur di wajan."
"TID_ACCESSORY_MORTIS_SWING_DESC","Mortis memberi <c00cc00><VALUE1></c> kerusakan pada lawan di sekitarnya dengan mengayunkan cangkul sambil berputar."
"TID_ACCESSORY_TARA_VISION_DESC","Selama <c00cc00><VALUE1></c> detik, Tara dan rekan Jagoan mampu melihat semua lawan, bahkan saat bersembunyi di balik semak."
"TID_ACCESSORY_POCO_REGEN_DESC","Kesehatan Poco dan rekan Jagoan di dekatnya akan pulih sebesar <c00cc00><VALUE1></c> per detik selama <c00cc00><VALUE2></c> detik."
"TID_ACCESSORY_SNIPER_HANDGUN_DESC","Piper menembakkan <c00cc00><VALUE1></c> tembakan cepat ke lawan terdekat. Setiap tembakan memberikan <c00cc00><VALUE2></c> kerusakan."
"TID_ACCESSORY_SPAWNER_DUDE_PROMOTE_DESC","Kerusakan yang diberikan Portir Mr. C akan meningkat sebesar <c00cc00><VALUE1></c>, sementara kesehatannya meningkat sebesar <c00cc00><VALUE2></c>."
"TID_ACCESSORY_SANDY_SLEEP_DESC","Sandy akan tertidur selama <c00cc00><VALUE1></c> detik. Saat bangun, kesehatannya pulih total."
