"TID","CNT"
"TID_BEE_SNIPER_SHORT_DESC","神射手"
"TID_BEE_SNIPER_DESC","碧兒最喜歡昆蟲和擁抱，她可以遠距離發射自己的機械黃蜂，超級技能是放出憤怒的蜜蜂軍團！"
"TID_BEE_SNIPER_WEAPON","致命毒針"
"TID_BEE_SNIPER_WEAPON_DESC","碧兒發射一隻射程超遠的機械黃蜂，如果擊中敵人，下一次普通攻擊將獲得蓄能並威力大增！"
"TID_BEE_SNIPER_ULTI","群蜂亂舞"
"TID_BEE_SNIPER_ULTI_DESC","碧兒放出一群機械蜜蜂，蜜蜂會沿著氣流飛行和迴轉，被它們叮咬的敵人將被減速。"
"TID_SPEC_ABI_BEE_SNIPER_1","百蟄不撓"
"TID_SPEC_ABI_BEE_SNIPER_1_DESC","如果碧兒已蓄能的普通攻擊沒有擊中敵人，下一次普通攻擊將獲得蓄能。"
"TID_SPEC_ABI_BEE_SNIPER_2","一線生機"
"TID_SPEC_ABI_BEE_SNIPER_2_DESC","受到致命傷害時，碧兒將逃過一劫並剩下1點生命值，同時暫時獲得一個無敵護盾。該能力之星每場對戰只能生效一次。"
"TID_SPEEDY","麥克絲"
"TID_SPEEDY_SHORT_DESC","輔助"
"TID_SPEEDY_DESC","麥克絲真的有夠快！她可以用速射能量炮攻擊敵人，超級技能可以提升自己和隊友的移動速度！"
"TID_SPEEDY_WEAPON","速射能量炮"
"TID_SPEEDY_WEAPON_DESC","麥克絲的能量炮可以速射多發子彈！能量炮的裝彈量很高，麥克絲的裝彈速度也很快。"
"TID_SPEEDY_ULTI","全速出擊"
"TID_SPEEDY_ULTI_DESC","暫時提高麥克絲自己和附近隊友的移動速度。衝啊！"
"TID_SPEC_ABI_SPEEDY_1","動感蓄能"
"TID_SPEC_ABI_SPEEDY_1_DESC","麥克絲移動時可為超級技能蓄能。"
"TID_SPEC_ABI_SPEEDY_2","游擊裝彈"
"TID_SPEC_ABI_SPEEDY_2_DESC","麥克絲移動時裝彈速度將加快。"
"TID_SPEEDY_ULTI_STAT","衝啊！"
"TID_HOMER","荷馬"
"TID_QUICK_MESSAGE_CHOOSE_BRAWLER","我們需要這個英雄..."
"TID_QUICK_MESSAGE_CHOOSE_MODE","來玩這個模式..."
"TID_QUICK_MESSAGE_CHOOSE_FRIENDLY_LOCATION","我們來玩..."
"TID_QUICK_MESSAGE_CHANGE_BRAWLERS","換個英雄吧！"
"TID_QUICK_MESSAGE_GOOD_GAME","Good game!"
"TID_QUICK_MESSAGE_PLAY_AGAIN","再來一場？"
"TID_QUICK_MESSAGE_WELL_PLAYED","打得不錯！"
"TID_QUICK_MESSAGE_WOW","Wow！"
"TID_QUICK_MESSAGE_OK","Ok！"
"TID_QUICK_MESSAGE_GOTTA_GO","先走囉，玩得開心！"
"TID_QUICK_MESSAGE_CHANGE_MODE","換個遊戲模式吧！"
"TID_QUICK_MESSAGE_BYE","Bye！"
"TID_QUICK_MESSAGE_CLOSE_MATCH","剛剛太驚險了！"
"TID_QUICK_MESSAGE_READY","準備好了嗎？"
"TID_QUICK_MESSAGE_READY_GO","準備好了嗎？開戰吧！"
"TID_QUICK_MESSAGE_HI","Hi！"
"TID_QUICK_MESSAGE_NEED_BREAK","我要休息一下！"
"TID_QUICK_MESSAGE_NEED_TO_GO","先閃了，希望你們玩得開心！"
"TID_QUICK_MESSAGE_THANKS","謝謝！"
"TID_QUICK_MESSAGE_SORRY","抱歉！"
"TID_QUICK_MESSAGE_OOPS","不小心的..."
"TID_QUICK_MESSAGE_SUGGEST_BRAWLER","你能用<c<COLOR>><NAME></c>嗎？"
"TID_QUICK_MESSAGE_SUGGEST_STARPOWER","你能用<c<COLOR>><NAME></c>嗎？"
"TID_QUICK_MESSAGE_SUGGEST_MODE","我們來玩<c<COLOR>><NAME></c>吧！"
"TID_QUICK_MESSAGE_ASK_BRAWLER","我要選什麼英雄？"
"TID_QUICK_MESSAGE_ASK_MODE","我們要玩什麼模式？"
"TID_PLAYER_CTX_SUGGEST_BRAWLER_SHORT","推薦"
"TID_PLAYER_CTX_SUGGEST_CANCEL","取消推薦"
"TID_SUGGEST_BRAWLER_TITLE_SHORT","推薦一位英雄"
"TID_SUGGEST_BRAWLER_TITLE","向<NAME>推薦一位英雄"
"TID_SUGGEST_EVENT_TITLE","推薦活動"
"TID_SUGGEST_EVENT_BUTTON_SHORT","推薦"
"TID_SUGGEST_EVENT_BUTTON","推薦活動"
"TID_EVENT_SUGGESTION_EXPIRED","推薦活動已過期"
"TID_SUGGESTED_BRAWLER_TITLE","推薦英雄"
"TID_SUGGESTED_BRAWLER_DESC","你能用<c<COLOR>><NAME></c>嗎？"
"TID_SUGGESTED_BRAWLER_YES","使用"
"TID_SUGGESTED_BRAWLER_NO","拒絕"
"TID_EVENT_SUGGESTION_TITLE","選擇這個活動嗎？"
"TID_EVENT_SUGGESTION_DESC","想玩這個活動嗎？"
"TID_EVENT_SUGGESTION_YES","好"
"TID_EVENT_SUGGESTION_NO","不要"
"TID_CHAT_LETSPLAY_ITEM","我們來玩"
"TID_CHAT_SWAP_BRAWLER_ITEM","向<NAME>推薦："
"TID_CHAT_SWAP_BRAWLER_ITEM_YOU","向你推薦的英雄："
"TID_MAINTENANCE_DEEP_LINKS_NOT_AVAILABLE","維護期間不可使用"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","正在更新至最新版本"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","我們正在將荒野亂鬥更新至最新版本，請稍後重新嘗試進入遊戲！"
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","Ok"
"TID_CONTEXT_MENU_PROFILE","個人資料"
"TID_CONTEXT_MENU_SPECTATE","觀戰"
"TID_CONTEXT_MENU_KICK","踢出"
"TID_CONTEXT_MENU_SWAP","換隊"
"TID_CONTEXT_MENU_REMOVE","移除"
"TID_CONTEXT_MENU_JOIN","加入小隊"
"TID_CONTEXT_MENU_INVITE","邀請加入小隊"
"TID_CONTEXT_MENU_REPORT","檢舉"
"TID_CONTEXT_MENU_SUGGEST_BRAWLER","推薦英雄"
"TID_CONTEXT_MENU_SUGGEST_STAR_POWER","推薦\n能力之星"
"TID_CONTEXT_MENU_CLAN_PROMOTE","晉升"
"TID_CONTEXT_MENU_CLAN_DEMOTE","降職"
"TID_CONTEXT_MENU_CLAN_KICK","踢出"
"TID_TEAM_CHAT_TAB_MESSAGE","聊天"
"TID_TEAM_CHAT_TAB_LOG","紀錄"
"TID_TEAM_CHAT_TAB_SAY","快速聊天"
"TID_TEAM_CHAT_TAB_CHAT","聊天紀錄"
"TID_BUTTON_NAVI_FRIENDS","好友"
"TID_BUTTON_NAVI_CLAN","戰隊"
"TID_CLAN_POPUP_TITLE","戰隊"
"TID_CLAN_POPUP_TAB_CHAT","聊天"
"TID_BUTTON_SCID","SUPERCELL ID"
"TID_BUTTON_NAVI_CHAT","聊天"
"TID_GAME_MODE_16","禮物保衛戰"
"TID_GAME_MODE_16_DESC","奪取敵方禮物並帶回自己基地！當時間終止或任一隊伍奪得兩份禮物時對戰結束。"
"TID_CTF_INTRO_TEXT","奪得兩份禮物即可獲勝！"
"TID_TEAM_CHAT_NOT_AVAILABLE_NO_TEAM","創建小隊，即可與好友一起暢玩和聊天！"
"TID_CTF_2","球場邊線"
"TID_HINT_CTF_STEAL_GIFT","奪取對方的禮物！"
"TID_HINT_CTF_BRING_GIFT_BACK","將禮物帶回基地！"
"TID_CTF_GOAL","<name>\n帶回一個禮物！"
"TID_IAP_XMAS_19_GENERIC","亂鬥聖誕節快樂"
"TID_IAP_XMAS_19_GENERIC_2","冬季特惠"
"TID_IAP_NEW_YEAR_20","HAPPY NEW YEAR"
"TID_IAP_COINPACK_GENERIC","金幣盛宴"
"TID_GOLDRUSH_35","時間緊迫"
"TID_GOLDRUSH_36","青翠甲板"
"TID_GOLDRUSH_37","渦流風暴"
"TID_GOLDRUSH_38","卓越冒險"
"TID_GOLDRUSH_39","風雲交錯"
"TID_GOLDRUSH_40","最後獎賞"
"TID_GOLDRUSH_41","堅硬山脊"
"TID_GOLDRUSH_42","工業藝術"
"TID_GOLDRUSH_43","備用空間"
"TID_GOLDRUSH_44","殘破貝殼"
"TID_GOLDRUSH_45","絕密驚喜"
"TID_BANKHEIST_19","狂轟濫炸"
"TID_BANKHEIST_20","肆虐龍捲風"
"TID_BANKHEIST_21","全體就位"
"TID_BANKHEIST_22","反擊炮火"
"TID_BANKHEIST_23","罪惡港灣"
"TID_BANKHEIST_24","驚濤駭浪"
"TID_BANKHEIST_25","劫富濟貧"
"TID_BANKHEIST_26","完美劫案"
"TID_WANTED_18","波折浪潮"
"TID_WANTED_19","信號交流"
"TID_WANTED_20","登陸作戰"
"TID_WANTED_21","連鎖反應"
"TID_WANTED_22","海市蜃樓"
"TID_WANTED_23","暗潮洶湧"
"TID_WANTED_24","一觸即發"
"TID_WANTED_25","愜意炮台"
"TID_WANTED_26","安全通道"
"TID_BATTLE_ROYALE_34","安全中心"
"TID_BATTLE_ROYALE_35","環形峽谷"
"TID_BATTLE_ROYALE_36","仙人掌派對"
"TID_BATTLE_ROYALE_37","核心碎裂"
"TID_BATTLE_ROYALE_38","尋寶作戰"
"TID_BATTLE_ROYALE_39","改變航向"
"TID_BATTLE_ROYALE_40","亂石嶙峋"
"TID_BATTLE_ROYALE_41","獨特視角"
"TID_BATTLE_ROYALE_42","彈道衝擊"
"TID_BATTLE_ROYALE_43","低矮圍欄"
"TID_RICO_CLASSIC_SKIN","經典彈射"
"TID_RICO_CLASSIC_SKIN_SHOP","經典彈射"
"TID_RICO_BETA_SKIN","經典彈射"
"TID_RICO_BETA_SKIN_SHOP","經典彈射"
"TID_COLT_CORSAIR_SKIN","奪寶大副"
"TID_COLT_CORSAIR_SKIN_SHOP","奪寶大副"
"TID_CARL_CAPTAIN_SKIN","卡爾船長"
"TID_CARL_CAPTAIN_SKIN_SHOP","卡爾船長"
"TID_POCO_PIRATE_SKIN","海上樂手"
"TID_POCO_PIRATE_SKIN_SHOP","海上樂手"
"TID_BEA_LADYBUG_SKIN","幸運瓢蟲"
"TID_BEA_LADYBUG_SKIN_SHOP","幸運瓢蟲"
"TID_MAX_BLUE_SKIN","GT麥克絲"
"TID_MAX_BLUE_SKIN_SHOP","GT麥克絲"
"TID_CTF_3","珍貴禮物"
"TID_CTF_4","節日攻防"
"TID_CTF_5","歡樂大逃亡"
"TID_CTF_6","聖誕襪"
"TID_CTF_7","調皮精靈"
"TID_CTF_8","最佳禮物"
"TID_CTF_GOAL_MATCH_OVER","<name>\n帶回一個禮物！\n\n對戰結束"
"TID_STAT_DAMAGE_PER_DRONE","每隻蜜蜂傷害"
"TID_GOLDRUSH_46","千湖境地"
"TID_EVENT_MODIFIER_11","驚濤駭浪"
"TID_EVENT_MODIFIER_DESC_11","船隻會隨著波浪搖晃，根據移動方向的不同，你的移動速度可能加快或減慢！"
"TID_QUICK_MESSAGE_ASK_BRAWLER_SPLIT","我要選什麼英雄？"
"TID_QUICK_MESSAGE_ASK_MODE_SPLIT","我們要玩什麼模式？"
"TID_DRILLER","賈姬"
"TID_GAME_MODE_17","據點搶奪戰"
"TID_KING_OF_HILL_1","激戰熱區"
"TID_KING_OF_HILL_2","雙城對峙"
"TID_GAME_MODE_17_DESC","爭奪據點控制權以獲得勝利！守住據點並阻止對方英雄進入，即可獲得積分。當時間終止時，獲得較多積分的一方贏得對戰。對戰快結束時，獲得的積分將加倍，好好把握機會吧！"
"TID_KING_OF_HILL_INTRO_TEXT","控制據點！"
"TID_IAP_LNY2020","新春大樂鬥"
"TID_IAP_TGS2020","特惠"
"TID_IAP_VD2020","情人節快樂！"
"TID_IAP_MAR2020","迎春特惠！"
"TID_SPAWNER_DUDE_SHORT_DESC","神射手"
"TID_SPAWNER_DUDE_DESC","Mr. P是一個脾氣暴躁的行李運送員，會憤怒地將行李丟向敵人。他的超級技能是召喚機器助手進行支援。"
"TID_SPAWNER_DUDE_WEAPON","強制送達"
"TID_SPAWNER_DUDE_WEAPON_DESC","Mr. P憤怒地丟出一個沉重的行李。如果行李擊中障礙物或敵人會高高彈起，然後重重砸向目標後方並造成範圍傷害。"
"TID_SPAWNER_DUDE_ULTI","助手出擊"
"TID_SPAWNER_DUDE_ULTI_DESC","Mr. P部署一座基地，裡面裝著他精心研發的機器企鵝助手，它們會不斷攻擊和騷擾對手（和不講理的奧客）。"
"TID_SPEC_ABI_SPAWNER_DUDE_1","小心輕放"
"TID_SPEC_ABI_SPAWNER_DUDE_1_DESC","Mr. P丟出的行李即使沒擊中敵人或障礙物，也能彈起並爆炸。"
"TID_SPEC_ABI_SPAWNER_DUDE_2","基地翻修"
"TID_SPEC_ABI_SPAWNER_DUDE_2_DESC","Mr. P機器助手基地的生命值提升<c00cc00><VALUE1></c>。"
"TID_HINT_GET_TO_ZONE","進入據點！"
"TID_HERO_INFO_TITLE","英雄能力值"
"TID_HERO_UPGRADE_TITLE","升級英雄？"
"TID_HERO_INFO_HERO_SPEED","移動速度"
"TID_HERO_INFO_SPEED_0","非常慢"
"TID_HERO_INFO_SPEED_1","慢"
"TID_HERO_INFO_SPEED_2","中等"
"TID_HERO_INFO_SPEED_3","快"
"TID_HERO_INFO_SPEED_4","非常快"
"TID_HERO_INFO_ATTACK_SPEED","裝彈速度"
"TID_HERO_INFO_ATTACK_RANGE","射程"
"TID_HERO_INFO_ATTACK_DAMAGE","傷害"
"TID_HERO_INFO_RANGE_0","近"
"TID_HERO_INFO_RANGE_1","中等"
"TID_HERO_INFO_RANGE_2","遠"
"TID_HERO_INFO_RANGE_3","非常遠"
"TID_HERO_INFO_HEALTH","生命值"
"TID_HERO_INFO_ATTACK_TYPE","類型"
"TID_HERO_INFO_HEAL","治療"
"TID_PROTECT_SCORE_ZONE","阻止對手進入據點！"
"TID_8BIT_VIRUS_SKIN","病毒駭客"
"TID_8BIT_VIRUS_SKIN_SHOP","病毒駭客"
"TID_TARA_STREET_NINJA_SKIN","街頭忍者"
"TID_TARA_STREET_NINJA_SKIN_SHOP","街頭忍者"
"TID_BIBI_GAMER_SKIN","大劍少女"
"TID_BIBI_GAMER_SKIN_SHOP","大劍少女"
"TID_PIPER_CUPID_SKIN","戀愛女神"
"TID_PIPER_CUPID_SKIN_SHOP","戀愛女神"
"TID_NITA_KOALA_SKIN","無尾熊妮塔"
"TID_NITA_KOALA_SKIN_SHOP","無尾熊妮塔"
"TID_MRP_AGENT_SKIN","特務P"
"TID_MRP_AGENT_SKIN_SHOP","特務P"
"TID_HERO_INFO_ATTACK_DAMAGE_MULTIPLIER","<AMMO> x <DAMAGE>"
"TID_HERO_INFO_DURATION","持續時間"
"TID_HERO_INFO_DAMAGE_REDUCTION","傷害降低"
"TID_SPAWN_BUILDING_HEALTH","基地生命值"
"TID_PORTER_HEALTH","助手生命值"
"TID_PORTER_DAMAGE","助手傷害"
"TID_KING_OF_HILL_3","鬥陣奇兵"
"TID_KING_OF_HILL_4","亂打磚塊"
"TID_KING_OF_HILL_5","搖桿混戰"
"TID_KING_OF_HILL_6","黃金駭客"
"TID_KING_OF_HILL_7","亂打旋風2"
"TID_KING_OF_HILL_8","亂鬥金剛"
"TID_KING_OF_HILL_9","重裝對決"
"TID_KING_OF_HILL_10","魂鬥羅"
"TID_KING_OF_HILL_11","最高紀錄"
"TID_KING_OF_HILL_12","一幣通關"
"TID_KING_OF_HILL_13","遊戲結束"
"TID_KING_OF_HILL_14","密技指令"
"TID_KING_OF_HILL_15","彈珠英雄"
"TID_BALL_26","花式過人"
"TID_BALL_27","倒掛金鉤"
"TID_BALL_28","斯拉夫方塊"
"TID_BALL_29","友誼對抗"
"TID_HERO_INFO_MEDIUM","中等"
"TID_HERO_INFO_AVERAGE","普通"
"TID_HERO_UPGRADE_TITLE_LEVEL","將戰力等級升至<LVL>？"
"TID_DOUBLE_POINTS","雙倍積分！"
"TID_HERO_INFO_UTILITY_LABEL","特殊效果"
"TID_HERO_INFO_VERSATILITY_LABEL","特殊效果"
"TID_HERO_INFO_OFFENSE_LABEL","進攻能力"
"TID_HERO_INFO_DEFENSE_LABEL","生存能力"
"TID_UNDERTAKER_HAT_SKIN_SHOP","紳士風範"
"TID_BARLEY_WIZARD_SKIN_SHOP","法師保力"
"TID_SHOTGUN_STAR_SKIN_SHOP","星光雪莉"
"TID_QUICK_MESSAGE_ONE_MOMENT","稍等"
"TID_QUICK_MESSAGE_ASK_STAR_TOKEN_HELP","能幫我一起獲取星徽代幣嗎？"
"TID_HERO_SORTING_LATEST","按獲得順序"
"TID_IAP_BUNDLE_OFFER","特惠活動"
"TID_WALLY","芽芽"
"TID_SETTINGS_FIND_FRIENDS","與好友一起遊戲"
"TID_KAKAO_ACCOUNT_BIND_INFO_TITLE","連結Kakao Talk"
"TID_KAKAO_ACCOUNT_BIND_INFO","將帳號與Kakao Talk連結後，你就可以在好友列表中看到Kakao Talk好友的《荒野亂鬥》帳號。他們也能看到你的《荒野亂鬥》帳號和上線狀態，並可以邀請你一起遊戲。現在連結？"
"TID_HERO_SCREEN_ITEM","武裝配件"
"TID_HERO_SCREEN_STAR_POWER","能力之星"
"TID_TYPE_AGE_GATE_EXT_URL_TITLE","請注意"
"TID_TYPE_AGE_GATE_EXT_URL_TEXT","你正要訪問荒野亂鬥之外的網站。"
"TID_NOTIFICATION_CC_STARTED","全球錦標賽挑戰開始啦！"
"TID_NOTIFICATION_CC_ENDING","全球錦標賽挑戰即將結束，不要錯過完成挑戰的最後機會！"
"TID_NOTIFICATION_PSG_STARTED","PSG CUP開始啦，完成挑戰即可贏得免費造型！"
"TID_NOTIFICATION_PSG_ENDING","PSG CUP即將結束，不要錯過贏得獎勵的最後機會！"
"TID_NOTIFICATION_COIN_RUSH","寶石爭奪戰地圖已更新，快來贏取新獎勵吧！"
"TID_NOTIFICATION_ATTACK_DEFEND","金庫攻防戰已開放，快來贏取新獎勵吧！"
"TID_NOTIFICATION_BOUNTY_HUNTER","搶星大作戰已開放，快來贏取新獎勵吧！"
"TID_NOTIFICATION_LASER_BALL","亂鬥足球地圖已更新，快來贏取新獎勵吧！"
"TID_NOTIFICATION_BATTLE_ROYAL","荒野生死鬥地圖已更新，看看你能否成為最後的生還者！"
"TID_NOTIFICATION_BOSS","巨型獵場已開放，快來贏取豐厚獎勵吧！"
"TID_NOTIFICATION_COOP","機甲入侵已開放，快來消滅機器人，贏取獎勵吧！"
"TID_NOTIFICATION_RAID_BOSS","團隊首領戰已開放，看看你能闖到哪一關？"
"TID_NOTIFICATION_ROBO_WARS","機甲攻堅戰已開放，快來贏取新獎勵吧！"
"TID_NOTIFICATION_BOSS_RACE","首領群攻戰地圖已更新，快來贏取新獎勵吧！"
"TID_NOTIFICATION_LONE_STAR","獵星大亂鬥地圖已更新，快來贏取新獎勵吧！"
"TID_NOTIFICATION_CTF","禮物保衛戰地圖已更新，快來贏取新獎勵吧！"
"TID_NOTIFICATION_KING_OF_HILL","據點搶奪戰地圖已更新，快來贏取新獎勵吧！"
"TID_NOTIFICATION_MULTIPLE_MODES","<PARAM>張地圖已開放，快來贏取星徽代幣吧！"
"TID_FREE_BOX_AVAILABLE_0","免費獎勵等你來領！"
"TID_FREE_BOX_AVAILABLE_1","快來領取免費獎勵吧！"
"TID_FREE_BOX_AVAILABLE_2","快來領取免費獎勵，不然就要沒有囉！"
"TID_FREE_BOX_AVAILABLE_3","免費獎勵正等你領取！"
"TID_FREE_BOX_AVAILABLE_4","趕快去領取免費獎勵吧！"
"TID_SEASON_ENDED_NOTI","賽季已結束！請領取賽季獎勵。"
"TID_KEY_BAR_FULL","<PARAM>枚代幣等你來收集，快來對戰吧！"
"TID_COME_BACK_NOTIFICATION_SMALL","再來一場對戰？"
"TID_COME_BACK_NOTIFICATION_MEDIUM","再來一場對戰？"
"TID_COME_BACK_NOTIFICATION_LARGE","再來一場對戰？"
"TID_POWER_PLAY_NOTIFICATION","星光競賽已開放<PARAM>地圖！"
"TID_NOTIFICATION_NEW_BRAWLER","全新英雄<PARAM>已登場，趕緊先睹為快！"
"TID_NOTIFICATION_DOUBLE_TOKENS_STARTED","雙倍代幣活動開始囉！"
"TID_NOTIFICATION_DOUBLE_COINS_STARTED","堆金如山活動開始囉，快來對戰贏取金幣吧！"
"TID_A_OUT_OF_B","<VALUE_A>/<VALUE_B>"
"TID_ENTER_AGE_PROMPT","請選擇你的年齡"
"TID_ENTER_AGE_CONTINUE","確認"
"TID_ENTER_AGE_GAMEPLAY","本設定不會影響你的遊戲體驗"
"TID_ENTER_AGE_TIP","請滑動設定，並選擇你的年齡"
"TID_ENTER_AGE_WARNING","無法繼續！請先設定你的年齡。"
"TID_ENTER_AGE_TITLE","歡迎來到荒野亂鬥！"
"TID_ENTER_AGE_LEGAL","點擊確認即代表你同意我們的<TOS>和<PP>"
"TID_OVER_100","99+"
"TID_CHALLENGE_WON_TITLE","挑戰已完成！"
"TID_CHALLENGE_REWARD_CLAIM","領取"
"TID_BUTTON_INVITE_SNS","組隊邀請"
"TID_OFFLINE_FRIENDS","邀請離線好友"
"TID_BATTLE_END_CHALLENGE_WIN_LABEL","挑戰已完成！"
"TID_BATTLE_END_PSG_CHALLENGE_WIN_INFO","恭喜，你已完成PSG CUP，你是名副其實的亂鬥球王！"
"TID_PSG_TEASER_TITLE","即將開始！"
"TID_PSG_TEASER_INFO","做好準備，迎接PSG CUP！\n\n贏得<WIN>場亂鬥足球，即可免費獲得雪莉的PSG明星球員造型！與好友組隊，或使用\q尋找小隊\q功能，增加你的獲勝機會。\n\n挑戰僅持續<DURATION>小時，把握機會，立即加入對戰吧！"
"TID_ACCESSORY_BLOCKED_DEAD","被擊敗時無法使用！"
"TID_ACCESSORY_BLOCKED_NO_USES_LEFT","次數已用完！"
"TID_ACCESSORY_BLOCKED_COOLDOWN","武裝配件尚在冷卻中！"
"TID_ACCESSORY_BLOCKED_CARRYING_ITEM","搬運物品時不能使用！"
"TID_ACCESSORY_BLOCKED_TARGET_MISSING","無有效目標！"
"TID_ACCESSORY_BLOCKED_TARGET_TOO_FAR","目標太遠了！"
"TID_ACCESSORY_BLOCKED_NO_AMMO","彈藥不足！"
"TID_ACCESSORY_BLOCKED_HOLDING_BRAWL_BALL","帶球時不能使用！"
"TID_ACCESSORY_BLOCKED_MISSING_TURRET","無炮台時不能使用！"
"TID_ACCESSORY_BLOCKED_TURRET_TOO_FAR","炮台太遠了！"
"TID_ACCESSORY_BLOCKED_MISSING_BEAR","無熊靈時不能使用！"
"TID_ACCESSORY_BLOCKED_BEAR_TOO_FAR","熊靈太遠了！"
"TID_ACCESSORY_BLOCKED_NO_ENEMY_IN_RANGE","射程內沒有敵人！"
"TID_ACCESSORY_BLOCKED_BUSH_TOO_FAR","射程內沒有草叢！"
"TID_ACCESSORY_BLOCKED_NO_PORTERS_IN_RANGE","射程內沒有機器助手！"
"TID_ACCESSORY_BLOCKED_FULL_HEALTH","生命值已滿！"
"TID_WALLY_SHORT_DESC","輔助"
"TID_WALLY_DESC","芽芽又名\qS33-DR原型殲滅發芽器\q，職責是栽培和呵護植物成長。他會滑動輪子到處閒晃，不計後果地播撒愛心——亂丟種子炸彈。多多播種，煩惱皆空！"
"TID_WALLY_WEAPON","種子炸彈"
"TID_WALLY_WEAPON_DESC","芽芽丟出一袋種子，袋子會四處亂跳，並在接觸敵人時或一定時間後爆炸。"
"TID_WALLY_ULTI","灌木屏障"
"TID_WALLY_ULTI_DESC","芽芽丟出一片小型的灌木叢保護隊友，阻擋敵人和子彈！它兼具環保與效能，還能讓敵人焦頭爛額！"
"TID_SPEC_ABI_WALLY_1","種子大爆炸"
"TID_SPEC_ABI_WALLY_1_DESC","如果種子炸彈未接觸敵人自行爆炸，其爆炸範圍會擴大。"
"TID_SPEC_ABI_WALLY_2","綠能護盾"
"TID_SPEC_ABI_WALLY_2_DESC","芽芽進入草叢時，將暫時獲得一個護盾。"
"TID_DRILLER_SHORT_DESC","重裝"
"TID_DRILLER_DESC","賈姬聒噪又自傲，最愛揮舞自己的電鑽！如果你不幸成了她的敵人，千萬別擋到她的路，不然就等著變成路吧！"
"TID_DRILLER_WEAPON","鑽地震擊"
"TID_DRILLER_WEAPON_DESC","賈姬跳上電鑽猛鑿地面，任何靠得太近的敵人都將嘗到苦頭。"
"TID_DRILLER_ULTI","地裂深坑"
"TID_DRILLER_ULTI_DESC","賈姬在地上鑽出一個大洞，把周圍的敵人拉進來並用電鑽好好招待大家！使用超級技能時，她受到的傷害會降低。"
"TID_SPEC_ABI_DRILLER_1","以岩還眼"
"TID_SPEC_ABI_DRILLER_1_DESC","賈姬將自身受到傷害的<c00cc00><VALUE1></c>%轉嫁到周圍的敵人身上。"
"TID_SPEC_ABI_DRILLER_2","防護頭盔"
"TID_SPEC_ABI_DRILLER_2_DESC","這頂和賈姬一樣結實的防護頭盔可以讓賈姬受到的所有傷害降低<c00cc00><VALUE1></c>%。"
"TID_ACCESSORY_GROW_BUSH_DESC","羅莎幫土地施肥後，土地上會立刻長出草叢，為羅莎提供可靠的掩護。"
"TID_ACCESSORY_CROW_SHIELD_DESC","鴉獲得一個護盾，使自己在<c00cc00><VALUE2></c>秒內受到的傷害降低<c00cc00><VALUE1></c>%。"
"TID_ACCESSORY_WALLY_HEAL_DESC","芽芽吃掉一片草叢，為自己恢復<c00cc00><VALUE1></c>生命值。"
"TID_ACCESSORY_ROCKET_JUMP_DESC","布洛克往腳下發射火箭，利用爆炸產生的衝擊波讓自己高高跳起。爆炸會對附近的敵人造成<c00cc00><VALUE1></c>傷害。"
"TID_ACCESSORY_RICO_SHOOT_AROUND_DESC","彈射向四周快速發射一波彈射子彈。"
"TID_ACCESSORY_CACTUS_SHOOT_AROUND_DESC","史派克向四周射出<c00cc00><VALUE1></c>波尖刺，每發尖刺可造成<c00cc00><VALUE2></c>傷害。"
"TID_ACCESSORY_ARTILLERY_DESTROY_PET_DESC","佩妮引爆自己的佩式艦炮，產生威力強大的衝擊波，震碎附近的障礙物並對範圍內的敵人造成<c00cc00><VALUE1></c>傷害。"
"TID_ACCESSORY_PET_SLAM_DESC","妮塔命令熊靈猛擊地面，震暈附近的敵人。"
"TID_ACCESSORY_BARKEEP_SLOW_DESC","保力在腳下留下一灘黏稠的混合物，踩到的敵人會被緩速。"
"TID_ACCESSORY_JESSIE_SLOW_DESC","潔西操作炮台發射震盪波，令範圍內的敵人減速。"
"TID_ACCESSORY_GENE_PUSH_DESC","吉恩為自己恢復<c00cc00><VALUE1></c>生命值，並擊退所有身邊的敵人。"
"TID_ACCESSORY_TICK_DASH_DESC","滴答朝最近敵人的反方向衝鋒，並在地上留下一顆地雷。"
"TID_ACCESSORY_MAX_DASH_DESC","麥克絲朝最近的敵人發起衝鋒，衝鋒過程中免疫所有來自敵人的傷害。"
"TID_ACCESSORY_SHELLY_DASH_DESC","雪莉使用鉤索迅速向前衝鋒。"
"TID_ACCESSORY_DRILLER_SPEED_BOOST_DESC","賈姬瞬間充滿活力，在<c00cc00><VALUE2></c>秒內使自己的移動速度提高<c00cc00><VALUE1></c>%。"
"TID_ACCESSORY_TOWER_BURST_HEAL_DESC","帕姆操作治療台放出一道治療波，立即為自己和附近的隊友恢復<c00cc00><VALUE1></c>生命值。"
"TID_ACCESSORY_TNT_SPIN_DESC","爆破麥克瘋狂旋轉，向周圍丟出大量爆破炸藥，每顆炸藥可對敵人造成<c00cc00><VALUE1></c>傷害。"
"TID_ACCESSORY_TELEPORT_TO_PET_DESC","比特8號瞬間轉移到自己的能量增強器所在的位置，能量增強器會因此被摧毀。"
