"Name","Loop","FollowParent","FollowParentAngle","FollowBone","OwnScreenShake","OthersScreenShake","Time","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","GroundBasis","FlashColor","Scale","FlashDuration","TextInstanceName","TextParentInstanceName","EnemyVersion","FlashWidth","EffectZ"
"flame_trail","true","true",,,,,,,"ParticleEmitter",,,"flame_trail_particle",,"Object",,,,,,,,,
"Spawn_buff",,"true",,,,,,"Bo_mine_spawn","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"hook_attack",,,,,200,,,"Shotgun","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"shell_shotgun",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"muzzle_flash",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"shooting_spark_emitter",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_small_smoke_emitter",,"Object",,,,,,,,,
"meteor_area_explosion",,,,,600,600,,,"ParticleEmitter",,,"Small_Dust_emitter_270",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Small_explosion_streaks_emitter_230",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","gen_explosion_ring2",,,"Object","true",,230,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Gen_Small_Debris_emitter_230",,"Above",,,,,,,,,
,"true","true",,,,,,,"ParticleEmitter",,,"meteor_shards_50",,"Object",,,,,,,,,
"hook_ulti_attack",,,,,200,,,,"SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"power_up_bottle_sparkle","true","true",,,,,,,"ParticleEmitter",,,"power_up_bottle_sparkle_trail",,"Above",,,,,,,,,
"meteor_warning",,"true",,,,,,"Meteor_seq","SWF","sc/effects.sc",,,,"Above",,,100,,,,,,
"powerup_indicator",,"true",,,,,,"Powerup_seq","SWF","sc/effects.sc",,,,"Above",,,100,,,,,,
"boss_warning",,"true",,,,,,"Boss_seq","SWF","sc/effects.sc",,,,"Above",,,100,,,,,,
"flame_turret_attack",,,,,,,,"LaserShot01","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"burning_particle_lucha_super_100",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"shooting_spark_emitter",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_small_smoke_emitter",,"Object",,,,,,,,,
"Collect_powerup",,"true",,,,,,"Get_powerup","ParticleEmitter",,,"Point_collect_emitter",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","collect_glow1",,,"GroundHigh","true",,75,,,,,,
"rosa_attack_red",,,,,,,,"Lucha_punch","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"rosa_attack",,,,,,,,"Lucha_punch","SWF","sc/effects.sc",,,,"Object",,,100,,,,"rosa_attack_red",,
"ninja_attack",,,,,,,,"Leon_atk","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"mushroom_heal","true","true",,,,,,,"ParticleEmitter","sc/effects.sc",,"mushroom_particles",,"Object",,,,,,,,,
"raidboss_skill_warning_short",,,,,,,,"raidboss_warning","ParticleEmitter",,,"raidboss_skill_warning_short",,"Above",,,,,,,,,
"raidboss_skill_warning_medium",,,,,,,,"raidboss_warning","ParticleEmitter",,,"raidboss_skill_warning_medium",,"Above",,,,,,,,,
"raidboss_skill_warning_long",,,,,,,,"raidboss_warning","ParticleEmitter",,,"raidboss_skill_warning_long",,"Above",,,,,,,,,
"raid_boss_ranged_attack",,,,,,,,"raidboss_attack","SWF","sc/effects.sc","muzzle_flash",,,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"shell_shotgun",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"muzzle_flash_smaller",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"shooting_spark_emitter",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_small_smoke_emitter",,"Object",,,,,,,,,
"raidboss_rocket_warning",,"true",,,,,,"raidboss_rocket_attack","SWF","sc/effects.sc",,,,"Above",,,100,,,,,,
"raidboss_rocket_explosion",,,,,600,600,,,"ParticleEmitter",,,"Small_Dust_emitter_320",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Small_explosion_streaks_emitter_270",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","gen_explosion_ring2",,,"Object","true",,270,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Gen_Small_Debris_emitter_270",,"Above",,,,,,,,,
,"true","true",,,,,,,"ParticleEmitter",,,"meteor_shards_80",,"Object",,,,,,,,,
"burning_ground_raid_boss",,"true",,,,,,,"ParticleEmitter",,,"burning_particle_raid_boss",,"GroundHigh",,,,,,,,,
"healing_spawn",,,,,,,,"Shrooms","SWF","sc/effects.sc",,,,"Above",,,100,,,,,,
"ninja_go_invisible","true",,,,,,,"Leon_ulti","ParticleEmitter",,,"magic_spark_exlposion",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Gen_dust_emitter_big",,"Above",,,,,,,,,
"ninja_out_from_invisible","true",,,,,,,"Leon_ulti_end","SWF","sc/effects.sc",,,,"Above",,,100,,,,,,
"hero_spawn","true","true",,,,,,"Char_respawn","ParticleEmitter",,,"hero_spawn_emitter",,"Above",,,,,,,"hero_spawn_enemy",,
"hero_spawn_enemy","true","true",,,,,,"Enemy_char_respawn","ParticleEmitter",,,"hero_spawn_emitter",,"Above",,,,,,,,,
"coop_boss_skill_warning",,,,,,,,,"ParticleEmitter",,,"raidboss_skill_warning_long",,"Above",,,,,,,,,
"barkeep_wizard_attack",,,,,,,,"Wiz_barley_fireball","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"barkeep_wizard_attack_ulti",,,,,,,,"Wiz_barley_fireball","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"explosion_barkeep_wizard",,,,,150,50,,"Wiz_barley_fireball_hit","ParticleEmitter",,,"gen_hit_flash_190",,"Object",,,,,,,"explosion_barkeep_wizard_red",,
,,,,,,,,,"ParticleEmitter",,,"Small_Dust_emitter_70",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","fireball_explosion_blue",,,"Object","true",,70,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Gen_Small_Debris_emitter_70",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"fire_spark_blue",,"Above",,,,,,,,,
"snowy_Rock_explo_fx",,,,,300,300,,,"ParticleEmitter","sc/effects.sc",,"Rock_explo_debris1_mine",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"Rock_explo_debris2_mine",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"Explo_dust_100",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter","sc/effects.sc",,"ground_explosion_small_50",,"GroundHigh","true",,,,,,,,
"snowy_blocking2_explosion",,,,,,,,,"Effect",,,,"mine_Rock_explo_fx","Object",,,100,,,,,,
"snowy_Grass_explo_fx",,,,,,,,,"ParticleEmitter",,,"Explo_dust_120",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Grass_hit_big_mine",,"Object",,,,,,,,,
"snowy_Rock_hit_fx",,,,,,,,"Bullet_rico_rock","ParticleEmitter",,,"Rock_hit_debris1_mine",,"Object",,,,,,,,,
"snowy_blocking2_hit",,,,,,,,,"Effect",,,,"mine_Rock_hit_fx","Object",,,133,,,,,,
"snowy_Grass_hit_fx",,,,,,,,"Bullet_rico_grass","ParticleEmitter",,,"Grass_hit_mine",,"Object",,,,,,,,,
"explosion_barkeep_wizard_red",,,,,150,50,,"Wiz_barley_fireball_hit","ParticleEmitter",,,"gen_hit_flash_190",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Small_Dust_emitter_70",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","fireball_explosion_red",,,"Object","true",,70,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Gen_Small_Debris_emitter_70",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"fire_spark_red",,"Above",,,,,,,,,
"explosion_ulti_barkeep_wizard",,,,,150,50,,"Wiz_barley_fireball_hit","ParticleEmitter",,,"gen_hit_flash_190",,"Object",,,,,,,"explosion_ulti_barkeep_wizard_red",,
,,,,,,,,,"ParticleEmitter",,,"Small_Dust_emitter_70",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","fireball_explosion_ulti_blue",,,"Object","true",,70,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Gen_Small_Debris_emitter_70",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"fire_ulti_spark_blue",,"Above",,,,,,,,,
"explosion_ulti_barkeep_wizard_red",,,,,150,50,,"Wiz_barley_fireball_hit","ParticleEmitter",,,"gen_hit_flash_190",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Small_Dust_emitter_70",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","fireball_explosion_ulti_red",,,"Object","true",,70,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Gen_Small_Debris_emitter_70",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"fire_ulti_spark_red",,"Above",,,,,,,,,
"fireball_trail_blue",,"true",,,,,,,"ParticleEmitter",,,"fireball_trail_blue",,"GroundHigh",,,,,,,"fireball_trail_red",,
,,"true",,,,,,,"ParticleEmitter",,,"fireball_trail_blue_spark",,"Above",,,,,,,,,
"fireball_trail_red",,"true",,,,,,,"ParticleEmitter",,,"fireball_trail_red",,"GroundHigh",,,,,,,,,
,,"true",,,,,,,"ParticleEmitter",,,"fireball_trail_red_spark",,"Above",,,,,,,,,
"fire_spark_trail",,,,,,,,,"ParticleEmitter",,,"fire_spark_trail",,"Above",,,,,,,,,
"fire_spark_trail_huge",,,,,,,,,"ParticleEmitter",,,"fire_spark_trail_huge",,"Above",,,,,,,,,
"trail_temp",,"true",,,,,,,"ParticleEmitter",,,"plasma_trail_emitter",,"Above",,,,,,,"trail_temp_red",,
"trail_temp_red",,"true",,,,,,,"ParticleEmitter",,,"plasma_trail_emitter",,"Above",,,,,,,,,
"Mariachi_hit_red","true","true",,,,,,,"SWF","sc/effects.sc","sound_hit_red",,,"Above",,,50,,,,,,
"Mariachi_hit","true","true",,,,,,,"SWF","sc/effects.sc","sound_hit",,,"Above",,,50,,,,"Mariachi_hit_red",,
"Poco_Trail_special","true",,,,,,,,"ParticleEmitter",,,"Poco_Trail_special_particle",,"Object",,,,,,,,,
"safe_explosion","true","true",,,,,,,"ParticleEmitter",,,"Gems_flying",,"Above",,,,,,,,,
"Poison_hit",,,,,,,,,"ParticleEmitter",,,"Hit_dust_200",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_hit_flash_300",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"poison_trail_particle_300",,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","Poison_hit",,,"Above",,,,,,,,,
"Trash_hit",,,,,,,,,"Effect",,,,"Gen_hit","Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"trash_hit_particle",,"Object",,,,,,,,,
"Gen_hit",,,,,,,,,"ParticleEmitter",,,"Hit_dust_200",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_hit_flash_300",,"Above",,,,,,,,,
"Gen_Trail","true","true",,,,,,,"ParticleEmitter",,,"gen_trail_particle_50",,"Above",,,,,,,,,
"shotgun_trail_small","true","true",,,,,,,"ParticleEmitter",,,"shotgun_trail_small_particle",,"Above",,,,,,,,,
"sparkle_trail_dark_minion","true","true",,,,,,,"ParticleEmitter",,,"sparkle_trail_particle_black_minion",,"Object",,,,,,,,,
,"true","true",,,,,,,"SWF","sc/effects.sc","tara_minion_glow",,,"GroundHigh","true",,100,,,,,,
"sparkle_trail_dark","true","true",,,,,,,"ParticleEmitter",,,"sparkle_trail_particle_black",,"Object",,,,,,,,,
"sparkle_trail","true","true",,,,,,,"ParticleEmitter",,,"sparkle_trail_particle",,"Object",,,,,,,,,
"poison_trail","true","true",,,,,,,"ParticleEmitter",,,"poison_trail_particle_50",,"Object",,,,,,,,,
"Gen_Trail_dust_darker","true","true",,,,,,,"ParticleEmitter",,,"gen_trail_small_particle_smoke_darker",,"Object",,,,,,,,,
"Gen_Trail_dust","true","true",,,,,,,"ParticleEmitter",,,"gen_trail_small_particle_smoke",,"Above",,,,,,,,,
"Gen_Trail_small","true","true",,,,,,,"ParticleEmitter",,,"gen_trail_small_particle",,"Above",,,,,,,,,
"Gen_Beam_Trail","true","true",,,,,,,"ParticleEmitter",,,"gen_beam_trail_particle",,"Above",,,,,,,,,
"Gen_Ground_fx",,,,,,,,,"Effect",,,,,"GroundHigh",,,,,,,,,
"Bats","true",,,,,,,,"ParticleEmitter",,,"bat_trail_emitter",,"Above",,,,,,,,,
"magic_Trail","true",,,,,,,,"ParticleEmitter",,,"magic_spark_trail_emitter",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"electricity_ring_trail_emitter",,"Above",,,,,,,,,
"Sniper_Trail_special","true",,,,,,,"Sniper_trail","ParticleEmitter",,,"sniper_trail_emitter_special",,"Above",,,,,,,,,
"Sniper_Trail","true",,,,,,,"Sniper_trail","ParticleEmitter",,,"sniper_trail_emitter",,"Above",,,,,,,,,
"Blink_old",,,,,,,70,,"ParticleEmitter",,,"Stunner",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","ExplosionGroundGlowBlue",,,"GroundHigh","true",,60,,,,,,
,,,,,,,130,,"SWF","sc/effects.sc","ElectricLightning",,,"Object",,,60,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","ElectricGlowBall",,,"Object",,,60,,,,,,
"Plasmoid_glow",,,,,,,,,"SWF","sc/effects.sc","LevelUpGroundGlow",,,"Object",,,20,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","LevelUpFx",,,"Object",,,,,,,,,
"xp_bar_effect",,,,,,,,,"ParticleEmitter",,,"Death_sparkle_still1",,"Above",,,,,,,,,
"Healing_old",,"true",,,,,,,"SWF",,,,,"Object",,,100,,,,,,
"Immunity_old",,"true",,,,,,,"SWF",,,,,"Above",,,100,,,,,,
"Blob_fx","true","true",,,,,,,"ParticleEmitter",,,"blob_fx_particles",,"Object",,,,,,,,,
"Collect_plasmoid_old",,,,,,,70,"Orb_get","ParticleEmitter",,,"Stunner",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","ExplosionGroundGlowBlue",,,"GroundHigh","true",,60,,,,,,
,,,,,,,130,,"SWF","sc/effects.sc","ElectricLightning",,,"Object",,,60,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","ElectricGlowBall",,,"Object",,,60,,,,,,
"Health_fx","true","true",,,,,,,"ParticleEmitter",,,"health_fx_particles",,"Object",,,,,,,,,
"heal_area_fx","true","true",,,,,,,"ParticleEmitter","sc/effects.sc",,"heal_area_particles",,"Object",,,,,,,,,
"Collect_plasmoid",,"true",,,,,,"Orb_get","ParticleEmitter",,,"Point_collect_emitter",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","collect_glow1",,,"GroundHigh","true",,75,,,,,,
"Ring_Trail","true","true",,,,,,,"ParticleEmitter",,,"Ring_trail_emitter",,"Above",,,,,,,,,
"Healing",,"true",,,,,,,"ParticleEmitter",,,"Health_collect_emitter",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"heal_particle",,"Above",,,,,,,,,
"HealingBig",,"true",,,,,,"Sound_Heal","ParticleEmitter",,,"Health_collect_emitter",,"Object",,,,,,,,,
,,,,,,,,,,,,"heal_particle",,"Above",,,,,,,,,
"poison_fog",,,,,,,,,"ParticleEmitter",,,"poison_fog_emitter",,"Above",,,,,,,,,
"poison_skull",,,,,,,,,"ParticleEmitter",,,"poison_fog_skull_particle",,"Above",,,,,,,,,
"gen_troop_death",,,,,,,,,"ParticleEmitter",,,"ground_explosion",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_splat_emitter",,"GroundHigh","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_splat_small",,"GroundHigh","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"splats_flying",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Death_Dust_emitter",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc",,,,"Object",,,50,,,,,,
"Gen_small_explosion",,,,,200,150,,"Sound_Gen_small_explosion","ParticleEmitter",,,"Small_Dust_emitter_70",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Small_explosion_streaks_emitter_70",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","gen_explosion_ring2",,,"Object","true",,70,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Gen_Small_Debris_emitter_70",,"Above",,,,,,,,,
"Gen_small_explosion_2",,,,,200,150,,"Sound_Gen_small_explosion","ParticleEmitter",,,"Small_Dust_emitter_70",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Small_explosion_streaks_emitter_70",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_explosion",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"sparks",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Gen_Small_Debris_emitter_70",,"Above",,,,,,,,,
"bandit_reload",,"true",,,,,,"bandit_reload","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"laser_attack",,,,,,,,"LaserShot01","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"laser_muzzle_emitter",,"Object",,,,,,,,,
"tgrenade_attack",,,,,,,,"Timedgrenade","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"laser_muzzle_emitter",,"Object",,,,,,,,,
"grenade_attack",,,,,,,,"Sound_Grenade","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"Spawn_plasmoid",,"true",,,,,,"Orb_spawn","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"sniper_hit","true","true",,,100,50,,,"SWF","sc/effects.sc","sniper_hit",,,"Above",,,50,,,,,,
"robo_wars_box_spawn","true",,,,,,,"Bo_mine_spawn","ParticleEmitter",,,"magic_spark_exlposion",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Small_Dust_emitter_100",,"Above",,,,,,,,,
"whirlwind_attack",,,,,200,,,,"Effect",,,,"mechanic_attack","GroundHigh",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"siege_base_attack",,,,,,,,"explosion_rocket_rose","SWF","sc/effects_brawler.sc","siegeSmoke",,,"Object",,,100,,,,,,600
,,,,,,,,,,,,"muzzle_flash_smaller",,"Object",,,,,,,,,
,,,,,,,,,,,,"shooting_spark_emitter",,"Object",,,,,,,,,
,,,,,,,,,,,,"gen_small_smoke_emitter",,"Object",,,,,,,,,
"siege_base_destroyed",,,,,450,150,,"Sound_TNT_explosion","ParticleEmitter",,,"SiegeBase_cloudExplode_huge",,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","dynamike_attack_huge_red",,,"GroundHigh","TRUE",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"SiegeBase_attack_explode_huge",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"SiegeBase_cloudExplode_huge_ground",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"fire_spark_red_shortHuge",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"explosion_debris_strong",,"GroundHigh",,,,,,,,,
"Carl_hitEnv",,,,,,,,"Carl_atk_hit_return","ParticleEmitter",,,"Hit_dust_200",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_hit_flash_300",,"Above",,,,,,,,,
"carl_def_atk_trail_return",,,,,,,,"Carl_atk_return","ParticleEmitter",,,"carl_def_atk_whirl",,"GroundHigh","true",,,,,,"carl_def_atk_trail_return_red",,
"carl_def_atk_trail_return_red",,,,,,,,"Carl_atk_return","ParticleEmitter",,,"carl_def_atk_whirl_red",,"GroundHigh","true",,,,,,,,
"mine_cart_trail","true",,,,,,,,"ParticleEmitter",,,"walking_smoke_300",,"GroundHigh",,,,,,,,,
,"true",,,,,,,,"ParticleEmitter",,,"fire_spark_trail",,"GroundHigh",,,,,,,,,
"baseball_attack",,,,,,,,,"SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"baseball_ulti",,,,,,,,"tnt_attack","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"gen_sparks","true",,,,,,,,"ParticleEmitter","sc/effects.sc",,"gen_sparks",,"Object",,,,,,,,,
"sewer_mist",,,,,,,,,"ParticleEmitter","sc/effects.sc",,"sewer_mist",,"Above",,,,,,,,,
"retropolis_Grass_hit_fx",,,,,,,,"Bullet_rico_grass","ParticleEmitter",,,"Grass_hit_retro",,"Object",,,,,,,,,
"retropolis_Grass_explo_fx",,,,,,,,,"ParticleEmitter",,,"Explo_dust_120",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Grass_hit_big_retro",,"Object",,,,,,,,,
"gen_sparks_2","true",,,,,,,,"ParticleEmitter","sc/effects.sc",,"gen_sparks_2",,"GroundHigh",,,,,,,,,
"retropolis_Rock_hit_fx",,,,,,,,"Bullet_rico_rock","ParticleEmitter","sc/effects.sc",,"Rock_hit_debris1_retro",,"Object",,,,,,,,,
"retropolis_blocking2_hit",,,,,,,,,"ParticleEmitter","sc/effects.sc",,"tire_hit",,"Object",,,,,,,,,
"retropolis_blocking2_explosion",,,,,,,,,"ParticleEmitter","sc/effects.sc",,"tire_explo",,"Object",,,,,,,,,
"retropolis_Rock_explo_fx",,,,,300,300,,,"ParticleEmitter","sc/effects.sc",,"Rock_explo_debris1_retro",,"Object",,,,,,,,,
"retropolis_fragile_explo_debris",,,,,,,,,"ParticleEmitter","sc/effects.sc",,"fragile_explo_debris_retro",,"Object",,,,,,,,,
"fence_hit",,,,,,,,,"Effect",,,,"Box_hit_fx","Object",,,133,,,,,,
"fence_explosion",,,,,,,,,"Effect",,,,"Gen_wood_explosion","Object",,,133,,,,,,
"crate_hit",,,,,,,,,"Effect",,,,"Box_hit_fx","Object",,,133,,,,,,
"crate_explosion",,,,,,,,,"Effect",,,,"Gen_wood_explosion","Object",,,133,,,,,,
"barrel_hit",,,,,,,,,"Effect",,,,"Box_hit_fx","Object",,,133,,,,,,
"barrel_explosion",,,,,,,,,"Effect",,,,"Gen_wood_explosion","Object",,,133,,,,,,
"retropolis_fence_hit",,,,,,,,"Bullet_rico_rock","ParticleEmitter",,,"Fence_hit_retro",,"Object",,,,,,,,,
"retropolis_fence_explosion",,,,,,,,"Bullet_rico_rock","ParticleEmitter",,,"Fence_explo_debris_retro",,"Object",,,,,,,,,
"retropolis_barrel_hit",,,,,,,,"Bullet_rico_rock","ParticleEmitter",,,"blue_barrel_hit",,"Object",,,,,,,,,
"retropolis_barrel_explosion",,,,,,,,"Bullet_rico_rock","ParticleEmitter",,,"blue_barrel_explosion",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"blue_barrel_fly",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"fire_after_explosion",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Explo_dust_100",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_explosion_small_100",,"Object",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"retropolis_crate_explosion",,,,,,,,,"ParticleEmitter",,,"splinters_orange",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"planks_fly_orange",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"fire_after_explosion",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Explo_dust_100",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_explosion_small_100",,"Object",,,,,,,,,
"bench_hit",,,,,,,,"Bullet_rico_wood","ParticleEmitter",,,"splinters_small_blue",,"GroundHigh","false",,,,,,,,
"bench_explosion",,,,,,,,,"ParticleEmitter",,,"splinters_blue",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"planks_blue",,"GroundHigh","false",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"planks_fly_blue",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"fire_after_explosion",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Explo_dust_100",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_explosion_small_100",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"bench_explo_debris",,"Object",,,,,,,,,
"Brock_exhaust_1","true","true",,"L_exhaust_s",,,,,"ParticleEmitter",,,"brock_003_idleSmoke",,"Object",,,,,,,,,
"Brock_exhaust_2","true","true",,"R_exhaust_s",,,,,"ParticleEmitter",,,"brock_003_idleSmoke",,"Object",,,,,,,,,
"Collect_speed",,"true",,,,,,"Starpower_speed","ParticleEmitter",,,"Point_collect_emitter",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","collect_glow1",,,"GroundHigh","true",,75,,,,,,
"Collect_berserk",,"true",,,,,,"Bull_berserk","ParticleEmitter",,,"Point_collect_emitter",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","collect_glow1",,,"GroundHigh","true",,75,,,,,,
"Collect_shield",,"true",,,,,,"Starpower_shield","ParticleEmitter",,,"Point_collect_emitter",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","collect_glow1",,,"GroundHigh","true",,75,,,,,,
"tick_attack",,,,,,,,,"SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"tick_attack_ulti",,,,,,,,,"SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"cactus_003_attack",,,,,,,,"Mech_spike_atk","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"cactus_003_attack_ulti",,,,,,,,"Mech_spike_ulti","SWF","sc/effects.sc",,,,"Object",,,100,,,,,,
"bossrace_skill_warning",,,,,,,,,"ParticleEmitter",,,"raidboss_skill_warning_short",,"Above",,,,,,,,,
"mortuary_fog","true",,,,,,,,"ParticleEmitter",,,"mortuary_fog_emitter",,"GroundHigh",,,80,,,,,,
"mortuary_fog_big","true",,,,,,,,"ParticleEmitter",,,"mortuary_fog_emitter",,"GroundHigh",,,100,,,,,,
"mortuary_water_bubbles","TRUE",,,,,,,,"ParticleEmitter",,,"mortuary_bubbles",,"GroundHigh",,,,,,,,,
"bossrace_rocket_explosion",,,,,200,200,,"explosion_rocket_rose","ParticleEmitter",,,"Small_Dust_emitter_320",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Small_explosion_streaks_emitter_270",,"Object",,,,,,,,,
,,,,,,,,,"SWF","sc/effects.sc","gen_explosion_ring2",,,"Object","true",,270,,,,,,
,,,,,,,,,"ParticleEmitter",,,"Gen_Small_Debris_emitter_270",,"Above",,,,,,,,,
,"true","true",,,,,,,"ParticleEmitter",,,"meteor_shards_80",,"Object",,,,,,,,,
